noteId,Topic,Topic_Keywords
1845437487256133951,-1,-1_amp_deutschland_afd_handeln
1854459383163351542,0,0_post_kommentar_anmerkung_meinung
1870132281693606168,-1,-1_amp_deutschland_afd_handeln
1738640959615779237,-1,-1_amp_deutschland_afd_handeln
1767266025291063464,7,7_community_notes_tweet_note
1744809768923934855,1,1_israel_hamas_gaza_israelisch
1746810857890169091,3,3_video_zeigen_sehen_videos
1777646150025187780,4,4_politisch_polizei_politiker_politik
1777646922519490865,4,4_politisch_polizei_politiker_politik
1780722868419977511,-1,-1_amp_deutschland_afd_handeln
1806798029791588407,0,0_post_kommentar_anmerkung_meinung
1795431148291871078,5,5_covid_impfung_corona_studie
1798221566209397216,5,5_covid_impfung_corona_studie
1801897560958984194,5,5_covid_impfung_corona_studie
1808864917199704483,5,5_covid_impfung_corona_studie
1824214016530714658,9,9_frau_khelif_biologisch_gender
1739336593242993010,5,5_covid_impfung_corona_studie
1705912157441790090,-1,-1_amp_deutschland_afd_handeln
1735349638406836664,-1,-1_amp_deutschland_afd_handeln
1736676467352777065,-1,-1_amp_deutschland_afd_handeln
1736678798647517687,-1,-1_amp_deutschland_afd_handeln
1712581629716152626,1,1_israel_hamas_gaza_israelisch
1879999973829537937,-1,-1_amp_deutschland_afd_handeln
1757306573511160095,5,5_covid_impfung_corona_studie
1758739191133786431,-1,-1_amp_deutschland_afd_handeln
1682373922778501120,-1,-1_amp_deutschland_afd_handeln
1682874036722835456,0,0_post_kommentar_anmerkung_meinung
1683417279239790592,2,2_russland_ukraine_ukrain_russisch
1685999540602544130,-1,-1_amp_deutschland_afd_handeln
1686851875872636928,-1,-1_amp_deutschland_afd_handeln
1689643286972227801,15,15_climate_temperaturen_global_change
1689860809617207307,-1,-1_amp_deutschland_afd_handeln
1694788290069606483,0,0_post_kommentar_anmerkung_meinung
1694970371273900135,0,0_post_kommentar_anmerkung_meinung
1697628796273197510,0,0_post_kommentar_anmerkung_meinung
1700600498657669228,-1,-1_amp_deutschland_afd_handeln
1705143312523444399,-1,-1_amp_deutschland_afd_handeln
1714740210649497692,-1,-1_amp_deutschland_afd_handeln
1736759732004684198,-1,-1_amp_deutschland_afd_handeln
1741932915125031397,0,0_post_kommentar_anmerkung_meinung
1743906536181698615,8,8_foto_bild_fake_bergamo
1749516833822999004,-1,-1_amp_deutschland_afd_handeln
1750596307511582763,0,0_post_kommentar_anmerkung_meinung
1752447335823536492,-1,-1_amp_deutschland_afd_handeln
1755170970959012215,11,11_auto_tesla_verbrenner_fahrzeug
1759195500245397879,0,0_post_kommentar_anmerkung_meinung
1762544254688100547,-1,-1_amp_deutschland_afd_handeln
1773111390334497207,-1,-1_amp_deutschland_afd_handeln
1778474727167660478,5,5_covid_impfung_corona_studie
1780919743047688420,-1,-1_amp_deutschland_afd_handeln
1799114722442109132,-1,-1_amp_deutschland_afd_handeln
1810288603810922592,0,0_post_kommentar_anmerkung_meinung
1813580842557456703,-1,-1_amp_deutschland_afd_handeln
1826950742181048350,-1,-1_amp_deutschland_afd_handeln
1841212317624635494,4,4_politisch_polizei_politiker_politik
1720398784163664032,-1,-1_amp_deutschland_afd_handeln
1892606286073614730,0,0_post_kommentar_anmerkung_meinung
1892612258779500764,11,11_auto_tesla_verbrenner_fahrzeug
1775538569588728073,10,10_satire_account_offensichtlich_handeln
1775882525115596926,-1,-1_amp_deutschland_afd_handeln
1776148485294678512,3,3_video_zeigen_sehen_videos
1787541405167988827,-1,-1_amp_deutschland_afd_handeln
1807135224398024936,8,8_foto_bild_fake_bergamo
1834992098354839983,0,0_post_kommentar_anmerkung_meinung
1883515508068085796,6,6_internet_art_stgb_grundgesetz
1888477709535215815,-1,-1_amp_deutschland_afd_handeln
1769741303577751984,4,4_politisch_polizei_politiker_politik
1774199343601353021,-1,-1_amp_deutschland_afd_handeln
1776598739836092462,14,14_euro_milliarde_million_kosten
1777938877963018301,-1,-1_amp_deutschland_afd_handeln
1802705728769081831,0,0_post_kommentar_anmerkung_meinung
1802720910639497346,7,7_community_notes_tweet_note
1803747752272175138,-1,-1_amp_deutschland_afd_handeln
1830300458835210498,-1,-1_amp_deutschland_afd_handeln
1881661406367326407,-1,-1_amp_deutschland_afd_handeln
1694263066681065960,10,10_satire_account_offensichtlich_handeln
1859154065453719908,-1,-1_amp_deutschland_afd_handeln
1814315759922753834,2,2_russland_ukraine_ukrain_russisch
1680325372766724096,-1,-1_amp_deutschland_afd_handeln
1680326943856623616,-1,-1_amp_deutschland_afd_handeln
1683581296835002371,3,3_video_zeigen_sehen_videos
1683586214094307329,3,3_video_zeigen_sehen_videos
1686342934315073536,-1,-1_amp_deutschland_afd_handeln
1692980337708585064,0,0_post_kommentar_anmerkung_meinung
1693354822429294890,5,5_covid_impfung_corona_studie
1695170523985002695,-1,-1_amp_deutschland_afd_handeln
1695170745926648093,-1,-1_amp_deutschland_afd_handeln
1695171451169460563,-1,-1_amp_deutschland_afd_handeln
1698614460989001974,-1,-1_amp_deutschland_afd_handeln
1728381173443842256,-1,-1_amp_deutschland_afd_handeln
1789693125826351268,-1,-1_amp_deutschland_afd_handeln
1882076191982506243,0,0_post_kommentar_anmerkung_meinung
1735996549606355308,0,0_post_kommentar_anmerkung_meinung
1774809504913178783,1,1_israel_hamas_gaza_israelisch
1838293292305260765,9,9_frau_khelif_biologisch_gender
1838293656056348746,9,9_frau_khelif_biologisch_gender
1728878313479819396,7,7_community_notes_tweet_note
1695378948660563982,1,1_israel_hamas_gaza_israelisch
1749493949771702580,10,10_satire_account_offensichtlich_handeln
1763826566994305337,7,7_community_notes_tweet_note
1795382611558179005,-1,-1_amp_deutschland_afd_handeln
1817299404870828190,7,7_community_notes_tweet_note
1817451795087610327,7,7_community_notes_tweet_note
1840125622661853295,7,7_community_notes_tweet_note
1840293878726885713,4,4_politisch_polizei_politiker_politik
1857483728035193317,7,7_community_notes_tweet_note
1857484091916169524,7,7_community_notes_tweet_note
1857842317627204058,7,7_community_notes_tweet_note
1858181351113203798,-1,-1_amp_deutschland_afd_handeln
1713513351978848535,-1,-1_amp_deutschland_afd_handeln
1717520503567454332,-1,-1_amp_deutschland_afd_handeln
1723088562042568959,-1,-1_amp_deutschland_afd_handeln
1729205861384327489,9,9_frau_khelif_biologisch_gender
1729934837744599464,-1,-1_amp_deutschland_afd_handeln
1730291072364937654,-1,-1_amp_deutschland_afd_handeln
1807367075498742112,2,2_russland_ukraine_ukrain_russisch
1889981800514048169,-1,-1_amp_deutschland_afd_handeln
1674050366441152512,0,0_post_kommentar_anmerkung_meinung
1719488356411687188,0,0_post_kommentar_anmerkung_meinung
1784669974407090482,6,6_internet_art_stgb_grundgesetz
1884278461579010494,4,4_politisch_polizei_politiker_politik
1672386417723420674,-1,-1_amp_deutschland_afd_handeln
1818418909546266811,-1,-1_amp_deutschland_afd_handeln
1764708140392632380,8,8_foto_bild_fake_bergamo
1764710700079841530,8,8_foto_bild_fake_bergamo
1774365570349109400,1,1_israel_hamas_gaza_israelisch
1810580380006932606,10,10_satire_account_offensichtlich_handeln
1682501057610407936,-1,-1_amp_deutschland_afd_handeln
1691052259822424071,-1,-1_amp_deutschland_afd_handeln
1697994255875092895,-1,-1_amp_deutschland_afd_handeln
1707107178161614979,-1,-1_amp_deutschland_afd_handeln
1767894129525105149,0,0_post_kommentar_anmerkung_meinung
1768385128160514404,-1,-1_amp_deutschland_afd_handeln
1770690323124985973,14,14_euro_milliarde_million_kosten
1771448845949444483,0,0_post_kommentar_anmerkung_meinung
1774900461784486376,7,7_community_notes_tweet_note
1778524273705210332,-1,-1_amp_deutschland_afd_handeln
1787901011383705943,0,0_post_kommentar_anmerkung_meinung
1788626527086620732,-1,-1_amp_deutschland_afd_handeln
1795131848604942501,-1,-1_amp_deutschland_afd_handeln
1795227092025561248,4,4_politisch_polizei_politiker_politik
1795231255178444901,-1,-1_amp_deutschland_afd_handeln
1797731895423258926,-1,-1_amp_deutschland_afd_handeln
1799199399647605039,-1,-1_amp_deutschland_afd_handeln
1806458979196801299,4,4_politisch_polizei_politiker_politik
1859751116722102394,-1,-1_amp_deutschland_afd_handeln
1865064664771461452,-1,-1_amp_deutschland_afd_handeln
1710706699374354768,-1,-1_amp_deutschland_afd_handeln
1784137176743047650,3,3_video_zeigen_sehen_videos
1747207598330277982,-1,-1_amp_deutschland_afd_handeln
1771142423650996544,-1,-1_amp_deutschland_afd_handeln
1716878649847058680,-1,-1_amp_deutschland_afd_handeln
1718775001388614013,1,1_israel_hamas_gaza_israelisch
1718775650322960600,1,1_israel_hamas_gaza_israelisch
1722665197242900705,1,1_israel_hamas_gaza_israelisch
1728578290774843777,-1,-1_amp_deutschland_afd_handeln
1732437288909488160,0,0_post_kommentar_anmerkung_meinung
1732491119919874501,0,0_post_kommentar_anmerkung_meinung
1732908406871056727,-1,-1_amp_deutschland_afd_handeln
1733264069237391736,-1,-1_amp_deutschland_afd_handeln
1733931998534627703,0,0_post_kommentar_anmerkung_meinung
1737490219601990121,5,5_covid_impfung_corona_studie
1739375552325157311,-1,-1_amp_deutschland_afd_handeln
1741140691957252497,-1,-1_amp_deutschland_afd_handeln
1742579277495771506,-1,-1_amp_deutschland_afd_handeln
1743447870043255191,4,4_politisch_polizei_politiker_politik
1744355681862369469,-1,-1_amp_deutschland_afd_handeln
1744422044551221585,-1,-1_amp_deutschland_afd_handeln
1749545038281863533,3,3_video_zeigen_sehen_videos
1769351877265604862,0,0_post_kommentar_anmerkung_meinung
1769378059084333130,-1,-1_amp_deutschland_afd_handeln
1796517093539565711,0,0_post_kommentar_anmerkung_meinung
1807745184672649620,0,0_post_kommentar_anmerkung_meinung
1815808391870030161,-1,-1_amp_deutschland_afd_handeln
1816396629752058018,0,0_post_kommentar_anmerkung_meinung
1817896545393451272,9,9_frau_khelif_biologisch_gender
1818640880095449144,-1,-1_amp_deutschland_afd_handeln
1841084168278569073,-1,-1_amp_deutschland_afd_handeln
1854163193209237950,-1,-1_amp_deutschland_afd_handeln
1869161669110202373,-1,-1_amp_deutschland_afd_handeln
1869687887219904975,6,6_internet_art_stgb_grundgesetz
1875286714379358337,-1,-1_amp_deutschland_afd_handeln
1781246193311310108,1,1_israel_hamas_gaza_israelisch
1787201827907228000,1,1_israel_hamas_gaza_israelisch
1805226281216155964,0,0_post_kommentar_anmerkung_meinung
1796851442948407716,0,0_post_kommentar_anmerkung_meinung
1724154388912971778,1,1_israel_hamas_gaza_israelisch
1740781706263568470,-1,-1_amp_deutschland_afd_handeln
1828885465455599717,-1,-1_amp_deutschland_afd_handeln
1693920393340346641,7,7_community_notes_tweet_note
1694382269350150384,0,0_post_kommentar_anmerkung_meinung
1696213809877123348,-1,-1_amp_deutschland_afd_handeln
1725149960616747145,-1,-1_amp_deutschland_afd_handeln
1748109801903571215,2,2_russland_ukraine_ukrain_russisch
1693340913769001469,3,3_video_zeigen_sehen_videos
1820763591139578096,1,1_israel_hamas_gaza_israelisch
1694021427526082877,16,16_joke_don_that_mem
1707403662513881379,6,6_internet_art_stgb_grundgesetz
1721444329066254399,-1,-1_amp_deutschland_afd_handeln
1724088844989944063,1,1_israel_hamas_gaza_israelisch
1671952456694071304,-1,-1_amp_deutschland_afd_handeln
1683419908107845632,-1,-1_amp_deutschland_afd_handeln
1684455547569930240,-1,-1_amp_deutschland_afd_handeln
1686311901444063233,0,0_post_kommentar_anmerkung_meinung
1692513076220661899,5,5_covid_impfung_corona_studie
1693569617937973411,-1,-1_amp_deutschland_afd_handeln
1724696180381122590,-1,-1_amp_deutschland_afd_handeln
1745054915272061259,12,12_migration_migrant_migrationshintergrund_illegal
1745057290879668551,12,12_migration_migrant_migrationshintergrund_illegal
1745069098369749081,12,12_migration_migrant_migrationshintergrund_illegal
1745071450866802711,12,12_migration_migrant_migrationshintergrund_illegal
1745159266548191554,12,12_migration_migrant_migrationshintergrund_illegal
1745333539770380457,12,12_migration_migrant_migrationshintergrund_illegal
1752654086808195289,0,0_post_kommentar_anmerkung_meinung
1765260373429559560,0,0_post_kommentar_anmerkung_meinung
1768638324430753798,8,8_foto_bild_fake_bergamo
1770725530804920679,-1,-1_amp_deutschland_afd_handeln
1789273082290401564,-1,-1_amp_deutschland_afd_handeln
1796492070867091836,9,9_frau_khelif_biologisch_gender
1840500207592898817,-1,-1_amp_deutschland_afd_handeln
1803651084402979089,-1,-1_amp_deutschland_afd_handeln
1795339676343037966,3,3_video_zeigen_sehen_videos
1802972260296274067,-1,-1_amp_deutschland_afd_handeln
1814245077738234301,-1,-1_amp_deutschland_afd_handeln
1731251625191195058,-1,-1_amp_deutschland_afd_handeln
1741094983954780495,2,2_russland_ukraine_ukrain_russisch
1776315932727480544,0,0_post_kommentar_anmerkung_meinung
1820810385231904792,12,12_migration_migrant_migrationshintergrund_illegal
1880742270086901877,-1,-1_amp_deutschland_afd_handeln
1759062753287741932,11,11_auto_tesla_verbrenner_fahrzeug
1811318997712834743,-1,-1_amp_deutschland_afd_handeln
1814345697883295864,-1,-1_amp_deutschland_afd_handeln
1814662785441112557,0,0_post_kommentar_anmerkung_meinung
1815025106260771099,-1,-1_amp_deutschland_afd_handeln
1849865469584605283,-1,-1_amp_deutschland_afd_handeln
1711080116208414894,3,3_video_zeigen_sehen_videos
1730283855267934656,0,0_post_kommentar_anmerkung_meinung
1734121543477641313,-1,-1_amp_deutschland_afd_handeln
1741168609123094810,0,0_post_kommentar_anmerkung_meinung
1744695852629656022,-1,-1_amp_deutschland_afd_handeln
1685570403618488320,-1,-1_amp_deutschland_afd_handeln
1686629277117067264,8,8_foto_bild_fake_bergamo
1686901259234684928,3,3_video_zeigen_sehen_videos
1688497008582033916,12,12_migration_migrant_migrationshintergrund_illegal
1688905836360536551,-1,-1_amp_deutschland_afd_handeln
1689025247616336305,8,8_foto_bild_fake_bergamo
1690636801126342894,-1,-1_amp_deutschland_afd_handeln
1691492083629010972,1,1_israel_hamas_gaza_israelisch
1691496313752264875,-1,-1_amp_deutschland_afd_handeln
1699776483525570988,-1,-1_amp_deutschland_afd_handeln
1713847203456745969,0,0_post_kommentar_anmerkung_meinung
1716217361806553472,-1,-1_amp_deutschland_afd_handeln
1719245821143584943,-1,-1_amp_deutschland_afd_handeln
1722760021321118168,-1,-1_amp_deutschland_afd_handeln
1722764145546649780,1,1_israel_hamas_gaza_israelisch
1723273580501221803,0,0_post_kommentar_anmerkung_meinung
1733081241887347162,12,12_migration_migrant_migrationshintergrund_illegal
1733085297586339965,-1,-1_amp_deutschland_afd_handeln
1740152300524453949,-1,-1_amp_deutschland_afd_handeln
1752125669536899123,0,0_post_kommentar_anmerkung_meinung
1785477757176250729,-1,-1_amp_deutschland_afd_handeln
1795440508023504936,-1,-1_amp_deutschland_afd_handeln
1798382691651314039,-1,-1_amp_deutschland_afd_handeln
1798956929756107220,-1,-1_amp_deutschland_afd_handeln
1820100272045060395,-1,-1_amp_deutschland_afd_handeln
1821143314843767187,4,4_politisch_polizei_politiker_politik
1823809155146154108,-1,-1_amp_deutschland_afd_handeln
1824303127073349734,-1,-1_amp_deutschland_afd_handeln
1826319867781251253,-1,-1_amp_deutschland_afd_handeln
1844115568363987247,6,6_internet_art_stgb_grundgesetz
1844701516130660367,6,6_internet_art_stgb_grundgesetz
1856688126741090366,1,1_israel_hamas_gaza_israelisch
1874385519292953029,-1,-1_amp_deutschland_afd_handeln
1882018280388309016,6,6_internet_art_stgb_grundgesetz
1887803778620891595,9,9_frau_khelif_biologisch_gender
1744412614539518181,0,0_post_kommentar_anmerkung_meinung
1744767106380448208,0,0_post_kommentar_anmerkung_meinung
1755861082764099742,0,0_post_kommentar_anmerkung_meinung
1769061668892410346,0,0_post_kommentar_anmerkung_meinung
1776588226360217872,15,15_climate_temperaturen_global_change
1818120374522892573,0,0_post_kommentar_anmerkung_meinung
1858082081458241757,-1,-1_amp_deutschland_afd_handeln
1888574064609862140,14,14_euro_milliarde_million_kosten
1773188585451094118,-1,-1_amp_deutschland_afd_handeln
1797588116376637555,0,0_post_kommentar_anmerkung_meinung
1759960417500053859,-1,-1_amp_deutschland_afd_handeln
1807861037372158411,-1,-1_amp_deutschland_afd_handeln
1815659398074642812,9,9_frau_khelif_biologisch_gender
1825922952346439723,11,11_auto_tesla_verbrenner_fahrzeug
1870221306979135989,10,10_satire_account_offensichtlich_handeln
1814532906460528725,6,6_internet_art_stgb_grundgesetz
1691053502456279392,-1,-1_amp_deutschland_afd_handeln
1691054253001855269,-1,-1_amp_deutschland_afd_handeln
1691061928431407186,-1,-1_amp_deutschland_afd_handeln
1692126211835605432,-1,-1_amp_deutschland_afd_handeln
1703729671253151907,-1,-1_amp_deutschland_afd_handeln
1743192604534018115,-1,-1_amp_deutschland_afd_handeln
1722683966321221982,-1,-1_amp_deutschland_afd_handeln
1768540818174832812,-1,-1_amp_deutschland_afd_handeln
1793566953719627867,-1,-1_amp_deutschland_afd_handeln
1793671011629515035,5,5_covid_impfung_corona_studie
1799386799657062724,-1,-1_amp_deutschland_afd_handeln
1805156036749205733,-1,-1_amp_deutschland_afd_handeln
1805501128798314566,4,4_politisch_polizei_politiker_politik
1813097152299536874,9,9_frau_khelif_biologisch_gender
1834633486457516060,0,0_post_kommentar_anmerkung_meinung
1837757356614017181,-1,-1_amp_deutschland_afd_handeln
1854886653313073215,-1,-1_amp_deutschland_afd_handeln
1861480578941685867,-1,-1_amp_deutschland_afd_handeln
1871872682335125969,1,1_israel_hamas_gaza_israelisch
1877622321038635020,-1,-1_amp_deutschland_afd_handeln
1878399696978227493,-1,-1_amp_deutschland_afd_handeln
1880567028404171136,-1,-1_amp_deutschland_afd_handeln
1725038552356999358,10,10_satire_account_offensichtlich_handeln
1814332573230780864,-1,-1_amp_deutschland_afd_handeln
1720436536745787849,5,5_covid_impfung_corona_studie
1720749684359110751,-1,-1_amp_deutschland_afd_handeln
1728444008291090653,-1,-1_amp_deutschland_afd_handeln
1731333962092478632,15,15_climate_temperaturen_global_change
1732807339453886650,7,7_community_notes_tweet_note
1733162894894776475,-1,-1_amp_deutschland_afd_handeln
1734649703147450554,7,7_community_notes_tweet_note
1735477201158472043,3,3_video_zeigen_sehen_videos
1742169639147164008,-1,-1_amp_deutschland_afd_handeln
1744463693809664391,3,3_video_zeigen_sehen_videos
1756654284941263078,8,8_foto_bild_fake_bergamo
1770529382282498063,9,9_frau_khelif_biologisch_gender
1776283147233067170,-1,-1_amp_deutschland_afd_handeln
1778133201996644526,8,8_foto_bild_fake_bergamo
